,PCODE_YEAR,타율,홈런,인플레이타구비율,뜬공땅볼비율,배럴지수,장타율
318,75125_2020,0.223,21,0.2891566265060241,2.323529411764706,0.13541666666666666,0.45
319,75125_2021,0.228,10,0.2962962962962963,2.3043478260869565,0.0962962962962963,0.425
320,75151_2018,0.272,11,0.2727272727272727,1.5897435897435896,0.0650887573964497,0.465
321,75151_2019,0.282,13,0.3081967213114754,1.6,0.054982817869415807,0.447
322,75151_2020,0.241,1,0.30344827586206896,1.6206896551724137,0.016,0.294
323,75151_2021,0.226,7,0.25,1.6666666666666667,0.0673076923076923,0.384
324,75334_2018,0.279,27,0.3497942386831276,3.027027027027027,0.12867647058823528,0.539
325,75334_2019,0.293,21,0.3381924198250729,3.1739130434782608,0.1390532544378698,0.495
326,75334_2020,0.312,16,0.3628808864265928,1.82089552238806,0.10089020771513353,0.482
327,75334_2021,0.276,12,0.3357664233576642,1.3142857142857145,0.11428571428571427,0.505
328,75566_2018,0.301,20,0.3532763532763533,2.033333333333333,0.07575757575757576,0.493
329,75566_2019,0.246,19,0.2635135135135135,2.7291666666666665,0.0530035335689046,0.441
330,75566_2020,0.268,13,0.32094594594594594,2.3392857142857144,0.045454545454545456,0.407
331,75566_2021,0.263,7,0.3048780487804878,2.5517241379310347,0.03571428571428571,0.424
332,75808_2018,0.304,11,0.3238993710691824,1.16,0.041237113402061855,0.461
333,75808_2019,0.278,3,0.3217391304347826,1.4047619047619049,0.0111731843575419,0.354
334,75847_2018,0.244,35,0.26666666666666666,3.1428571428571432,0.13438735177865613,0.547
335,75847_2019,0.292,29,0.3155080213903743,2.8852459016393444,0.11278195488721805,0.519
336,75847_2020,0.27,33,0.2825396825396825,3.4444444444444446,0.11711711711711713,0.5379999999999999
338,76100_2018,0.273,10,0.34375,1.2592592592592593,0.1487603305785124,0.49
339,76100_2020,0.274,9,0.3636363636363637,1.7058823529411764,0.10309278350515463,0.463
340,76232_2018,0.358,23,0.3621621621621622,2.1515151515151514,0.09302325581395347,0.585
341,76232_2019,0.354,20,0.36760124610591904,2.4782608695652173,0.07886435331230282,0.574
342,76232_2020,0.328,33,0.31466666666666665,2.5079365079365084,0.0964467005076142,0.603
344,76249_2018,0.318,17,0.3522727272727273,1.2911392405063291,0.08484848484848485,0.481
345,76249_2019,0.304,9,0.34105960264900664,1.660377358490566,0.05597014925373135,0.453
346,76249_2020,0.233,2,0.2880658436213992,1.2280701754385963,0.051886792452830184,0.29100000000000004
347,76267_2018,0.333,26,0.3730964467005076,2.188405797101449,0.10891089108910892,0.5820000000000001
348,76267_2019,0.277,4,0.3191489361702128,3.0,0.058577405857740586,0.365
349,76267_2020,0.306,16,0.33573141486810554,3.345454545454545,0.06483790523690773,0.473
350,76267_2021,0.254,10,0.2727272727272727,2.875,0.07142857142857142,0.439
351,76290_2018,0.362,20,0.3977900552486188,1.0595238095238095,0.09580838323353294,0.589
352,76290_2019,0.304,11,0.3281938325991189,1.7738095238095235,0.07868020304568528,0.4370000000000001
353,76290_2020,0.331,22,0.3419354838709677,1.6813186813186811,0.09216589861751152,0.523
355,76313_2018,0.29600000000000004,25,0.3455497382198953,3.0754716981132075,0.08290155440414508,0.526
356,76313_2019,0.28300000000000003,20,0.3039772727272727,2.121212121212121,0.06705539358600582,0.467
357,76313_2020,0.312,21,0.35406698564593303,2.5,0.06683168316831684,0.512
358,76313_2021,0.315,7,0.3591549295774648,2.7222222222222223,0.03968253968253968,0.473
359,76720_2018,0.179,4,0.2479338842975207,2.230769230769231,0.04098360655737705,0.289
360,76753_2018,0.297,18,0.34796238244514105,1.2258064516129032,0.08214285714285714,0.477
361,76753_2019,0.264,7,0.32193732193732194,1.8363636363636364,0.06810035842293907,0.35700000000000004
362,76753_2020,0.235,9,0.2857142857142857,1.5789473684210529,0.06145251396648045,0.375
363,76802_2018,0.277,4,0.30327868852459017,1.6578947368421053,0.002881844380403458,0.35700000000000004
364,76802_2019,0.246,1,0.27440633245382584,1.2555555555555555,0.0,0.3
365,76802_2020,0.271,2,0.29260450160771706,1.6721311475409837,0.0,0.321
366,76802_2021,0.282,4,0.3015873015873016,2.1739130434782608,0.0,0.409
367,76812_2018,0.329,17,0.365625,1.25,0.06309148264984228,0.514
368,76812_2019,0.268,12,0.29222520107238603,1.5348837209302326,0.047619047619047616,0.39
369,76812_2020,0.185,2,0.2,3.25,0.016853932584269662,0.248
370,76812_2021,0.297,3,0.33962264150943394,3.0526315789473686,0.03496503496503497,0.411
371,76849_2018,0.302,4,0.34656084656084657,0.7027027027027027,0.02469135802469136,0.418
372,76849_2019,0.293,2,0.3398058252427185,1.2,0.012618296529968454,0.353
373,76849_2020,0.306,2,0.36641221374045796,1.536231884057971,0.01875,0.369
374,76849_2021,0.293,2,0.3333333333333333,1.4333333333333331,0.015384615384615384,0.387
375,77248_2018,0.313,15,0.3946587537091989,1.296875,0.06818181818181818,0.463
376,77248_2019,0.16399999999999998,3,0.20967741935483872,1.7727272727272727,0.11578947368421053,0.271
377,77463_2018,0.293,15,0.38,1.0338983050847457,0.06167400881057269,0.46
378,77463_2019,0.251,5,0.3217391304347826,2.117647058823529,0.08080808080808081,0.407
379,77463_2020,0.281,7,0.31666666666666665,1.6956521739130437,0.11711711711711713,0.444
380,77532_2018,0.329,26,0.36533957845433257,0.7575757575757576,0.09971509971509973,0.546
381,77532_2019,0.295,10,0.34558823529411764,1.3098591549295775,0.05333333333333334,0.4
382,77532_2020,0.35200000000000004,11,0.3841201716738197,1.3647058823529412,0.06459948320413436,0.493
383,77532_2021,0.315,1,0.3574144486692015,1.0185185185185186,0.01485148514851485,0.371
384,77564_2018,0.28300000000000003,10,0.33647798742138363,2.2931034482758617,0.059748427672955975,0.414
385,77564_2019,0.26,8,0.3104693140794224,1.9791666666666667,0.05371900826446281,0.371
386,77564_2020,0.266,5,0.3333333333333333,2.6111111111111107,0.05607476635514018,0.384
387,77564_2021,0.199,5,0.2267441860465116,2.2222222222222223,0.07058823529411765,0.317
388,78122_2021,0.232,4,0.2380952380952381,1.3703703703703705,0.04166666666666666,0.368
389,78135_2018,0.316,13,0.3654970760233918,1.1025641025641026,0.08794788273615635,0.467
390,78135_2019,0.28600000000000003,13,0.33647798742138363,1.7384615384615385,0.0728476821192053,0.442
391,78135_2020,0.29600000000000004,17,0.3285024154589372,2.4,0.0925925925925926,0.547
392,78135_2021,0.218,8,0.2307692307692308,3.0,0.06542056074766353,0.429
393,78168_2019,0.3,2,0.3414634146341464,1.547945205479452,0.012987012987012988,0.383
394,78168_2020,0.277,5,0.3138686131386861,1.7261904761904765,0.02717391304347826,0.386
395,78168_2021,0.259,4,0.2995594713656388,1.574468085106383,0.010050251256281407,0.353
396,78217_2018,0.233,0,0.2983870967741936,0.9714285714285714,0.0,0.245
397,78217_2019,0.218,0,0.2785714285714286,1.5384615384615383,0.009523809523809523,0.279
398,78224_2018,0.334,44,0.3859649122807017,1.5571428571428572,0.1440443213296399,0.657
399,78224_2019,0.28300000000000003,15,0.351123595505618,1.8382352941176472,0.1282798833819242,0.434
400,78224_2020,0.266,30,0.3282208588957055,1.4117647058823528,0.15654952076677314,0.494
402,78288_2018,0.262,1,0.32905982905982906,1.1176470588235294,0.02083333333333333,0.329
403,78288_2019,0.29,3,0.3442622950819672,1.4727272727272729,0.036734693877551024,0.362
404,78288_2020,0.301,3,0.339041095890411,2.1777777777777776,0.012048192771084338,0.383
405,78288_2021,0.226,4,0.2597402597402597,1.3636363636363635,0.015151515151515154,0.32299999999999995
406,78513_2018,0.342,33,0.3576309794988611,1.3095238095238095,0.08505154639175258,0.5920000000000001
407,78513_2019,0.301,22,0.31910112359550563,1.4835164835164836,0.08816120906801007,0.481
408,78513_2020,0.279,26,0.28854625550660795,1.576086956521739,0.09290953545232274,0.482
410,78548_2018,0.258,13,0.30501930501930496,1.5,0.054901960784313725,0.404
411,78548_2019,0.262,7,0.3333333333333333,1.7551020408163265,0.033057851239669415,0.339
412,78548_2020,0.278,13,0.30914826498422715,1.9,0.06600660066006599,0.413
413,78548_2021,0.236,9,0.24025974025974026,1.3783783783783785,0.0684931506849315,0.41
414,78603_2018,0.295,4,0.32439678284182305,1.0860215053763442,0.008695652173913044,0.373
415,78603_2019,0.292,3,0.3102493074792244,1.3924050632911391,0.012861736334405145,0.371
416,78603_2020,0.33,1,0.38976377952755903,1.0576923076923077,0.009389671361502348,0.403
417,78603_2021,0.295,2,0.3183673469387755,1.2075471698113207,0.01485148514851485,0.38
418,78629_2018,0.271,26,0.2926829268292683,1.75,0.13901345291479822,0.574
419,78629_2020,0.29100000000000004,17,0.3595166163141994,2.5849056603773586,0.098159509202454,0.444
420,78756_2019,0.224,3,0.27070063694267515,1.8035714285714288,0.024,0.28800000000000003
421,78756_2020,0.234,2,0.28205128205128205,1.5,0.0145985401459854,0.284
422,78813_2018,0.279,17,0.2930232558139535,1.7333333333333334,0.08018867924528301,0.498
423,78813_2019,0.305,10,0.3643410852713178,2.5789473684210527,0.06910569105691057,0.466
424,79109_2018,0.278,11,0.3702702702702703,1.4210526315789471,0.059701492537313425,0.396
425,79109_2019,0.252,9,0.3160919540229885,1.5,0.10738255033557048,0.378
426,79109_2020,0.3,10,0.37373737373737376,1.892307692307692,0.11396011396011395,0.461
427,79109_2021,0.237,5,0.27419354838709675,1.5813953488372092,0.06321839080459771,0.35200000000000004
428,79150_2018,0.261,6,0.3201754385964912,1.4489795918367347,0.03883495145631068,0.38
429,79150_2019,0.231,2,0.30141843971631205,1.3389830508474576,0.00847457627118644,0.309
430,79150_2020,0.247,4,0.2972972972972973,1.4827586206896552,0.03389830508474576,0.338
431,79150_2021,0.232,3,0.2676056338028169,1.3333333333333333,0.008064516129032258,0.328
432,79192_2018,0.331,25,0.373134328358209,1.3766233766233766,0.1160220994475138,0.5479999999999999
433,79192_2019,0.315,12,0.35509138381201044,1.7647058823529411,0.07692307692307693,0.434
434,79192_2020,0.293,15,0.3292307692307692,1.75,0.10491803278688523,0.452
436,79215_2018,0.326,12,0.3594132029339853,1.5822784810126582,0.0633245382585752,0.473
437,79215_2019,0.319,10,0.3578947368421053,1.6849315068493151,0.09604519774011301,0.465
438,79215_2020,0.304,14,0.3341645885286783,2.373134328358209,0.125,0.472
440,79231_2019,0.265,0,0.3111702127659575,1.432098765432099,0.006269592476489028,0.331
441,79231_2020,0.298,5,0.3325471698113208,1.3186813186813189,0.02325581395348837,0.396
442,79231_2021,0.2,1,0.24705882352941175,0.8333333333333334,0.013888888888888888,0.282
443,79240_2018,0.324,10,0.35201793721973096,1.3465346534653466,0.04,0.459
444,79240_2019,0.28800000000000003,4,0.3136792452830189,1.625,0.017994858611825194,0.371
445,79240_2020,0.332,7,0.3493670886075949,1.9558823529411764,0.008522727272727272,0.442
446,79240_2021,0.32299999999999995,4,0.33725490196078434,1.0862068965517242,0.017699115044247787,0.4370000000000001
447,79334_2018,0.224,7,0.2890625,1.3225806451612905,0.03389830508474576,0.408
448,79334_2019,0.247,7,0.3003533568904594,1.6666666666666667,0.028571428571428567,0.344
449,79365_2019,0.297,10,0.336,1.7906976744186047,0.0867579908675799,0.445
450,79365_2020,0.25,12,0.28512396694214875,1.568627450980392,0.08144796380090498,0.426
451,79365_2021,0.265,16,0.3157894736842105,1.3,0.1590909090909091,0.534
452,79402_2018,0.263,10,0.3123209169054441,1.1807228915662649,0.024844720496894408,0.362
453,79402_2019,0.271,5,0.3112244897959184,1.5263157894736843,0.027439024390243903,0.355
454,79402_2020,0.304,5,0.34502923976608185,1.2337662337662338,0.02287581699346405,0.401
455,79402_2021,0.211,1,0.2333333333333333,1.4583333333333333,0.011428571428571429,0.257
456,79456_2018,0.343,2,0.3959731543624161,0.5609756097560976,0.007936507936507936,0.433
457,79456_2019,0.282,1,0.30935251798561153,0.7222222222222222,0.009174311926605505,0.315
458,79456_2020,0.309,0,0.34763948497854075,0.8644067796610171,0.0,0.363
459,79456_2021,0.274,0,0.3063063063063063,1.2083333333333333,0.0,0.306
460,79608_2018,0.342,23,0.3604938271604938,1.947368421052632,0.057416267942583726,0.563
461,79608_2019,0.315,5,0.346031746031746,1.6666666666666667,0.020618556701030927,0.412
462,79608_2020,0.28600000000000003,8,0.30985915492957744,2.2033898305084745,0.028571428571428567,0.413
463,79608_2021,0.325,5,0.3764705882352941,1.2682926829268293,0.04819277108433735,0.481
464,99606_2018,0.295,4,0.3875968992248062,1.0740740740740742,0.04201680672268908,0.421
465,99810_2018,0.318,3,0.359504132231405,1.1428571428571428,0.03669724770642202,0.417
