,PCODE_YEAR,타율,홈런,인플레이타구비율,뜬공땅볼비율,배럴지수,장타율
304,74339_2019,0.317,14,0.34441805225653205,1.4285714285714286,0.05128205128205128,0.44299999999999995
305,74339_2020,0.28,11,0.30030959752321984,1.5303030303030303,0.044673539518900345,0.409
306,74339_2021,0.301,1,0.3302752293577982,1.1071428571428572,0.01,0.39
307,74465_2018,0.255,16,0.2968036529680365,1.2777777777777777,0.10185185185185185,0.456
308,74465_2019,0.267,19,0.2862453531598513,1.3275862068965518,0.07346938775510205,0.478
309,74465_2020,0.306,14,0.3442028985507246,1.509433962264151,0.0703125,0.466
310,74465_2021,0.257,10,0.29310344827586204,1.3333333333333333,0.11711711711711711,0.48
311,74540_2018,0.26899999999999996,22,0.3079470198675497,1.2027027027027026,0.09655172413793103,0.457
312,74540_2019,0.23399999999999999,13,0.2677165354330709,1.54,0.07339449541284404,0.405
313,74540_2020,0.287,19,0.2974910394265233,2.1555555555555554,0.05639097744360902,0.48700000000000004
314,74540_2021,0.324,11,0.3435897435897436,1.6176470588235294,0.05847953216374269,0.506
315,74729_2020,0.23399999999999999,8,0.2916666666666667,1.6785714285714286,0.0661764705882353,0.369
316,75125_2018,0.345,43,0.3958333333333333,1.4166666666666667,0.1444866920152091,0.718
317,75125_2019,0.28,33,0.32234432234432236,1.8771929824561404,0.11764705882352941,0.56
318,75125_2020,0.223,21,0.2891566265060241,2.323529411764706,0.13541666666666666,0.45
319,75125_2021,0.228,10,0.2962962962962963,2.3043478260869565,0.0962962962962963,0.425
320,75151_2018,0.272,11,0.2727272727272727,1.5897435897435896,0.0650887573964497,0.465
321,75151_2019,0.282,13,0.3081967213114754,1.6,0.054982817869415807,0.447
322,75151_2020,0.24100000000000002,1,0.30344827586206896,1.6206896551724137,0.016,0.294
323,75151_2021,0.226,7,0.25,1.6666666666666667,0.0673076923076923,0.384
324,75334_2018,0.27899999999999997,27,0.3497942386831276,3.027027027027027,0.12867647058823528,0.539
325,75334_2019,0.293,21,0.33819241982507287,3.1739130434782608,0.1390532544378698,0.495
326,75334_2020,0.312,16,0.3628808864265928,1.8208955223880596,0.10089020771513353,0.48200000000000004
327,75334_2021,0.276,12,0.3357664233576642,1.3142857142857143,0.11428571428571428,0.505
328,75566_2018,0.301,20,0.35327635327635326,2.033333333333333,0.07575757575757576,0.493
329,75566_2019,0.24600000000000002,19,0.2635135135135135,2.7291666666666665,0.053003533568904596,0.441
330,75566_2020,0.268,13,0.32094594594594594,2.3392857142857144,0.045454545454545456,0.40700000000000003
331,75566_2021,0.263,7,0.3048780487804878,2.5517241379310347,0.03571428571428571,0.424
332,75808_2018,0.304,11,0.3238993710691824,1.16,0.041237113402061855,0.461
333,75808_2019,0.278,3,0.3217391304347826,1.4047619047619047,0.0111731843575419,0.354
334,75847_2018,0.244,35,0.26666666666666666,3.142857142857143,0.13438735177865613,0.547
335,75847_2019,0.292,29,0.3155080213903743,2.8852459016393444,0.11278195488721804,0.519
336,75847_2020,0.27,33,0.28253968253968254,3.4444444444444446,0.11711711711711711,0.5379999999999999
337,75847_2021,0.299,20,0.32098765432098764,2.6206896551724137,0.11475409836065574,0.598
338,76100_2018,0.273,10,0.34375,1.2592592592592593,0.1487603305785124,0.49
339,76100_2020,0.27399999999999997,9,0.36363636363636365,1.7058823529411764,0.10309278350515463,0.46299999999999997
340,76232_2018,0.358,23,0.3621621621621622,2.1515151515151514,0.09302325581395349,0.585
341,76232_2019,0.354,20,0.367601246105919,2.4782608695652173,0.07886435331230283,0.574
342,76232_2020,0.32799999999999996,33,0.31466666666666665,2.507936507936508,0.09644670050761421,0.603
343,76232_2021,0.348,20,0.34183673469387754,3.0,0.10576923076923077,0.664
344,76249_2018,0.318,17,0.3522727272727273,1.2911392405063291,0.08484848484848485,0.48100000000000004
345,76249_2019,0.304,9,0.34105960264900664,1.6603773584905661,0.055970149253731345,0.45299999999999996
346,76249_2020,0.233,2,0.2880658436213992,1.2280701754385965,0.05188679245283019,0.29100000000000004
347,76267_2018,0.33299999999999996,26,0.3730964467005076,2.1884057971014492,0.10891089108910891,0.5820000000000001
348,76267_2019,0.27699999999999997,4,0.3191489361702128,3.0,0.058577405857740586,0.365
349,76267_2020,0.306,16,0.33573141486810554,3.3454545454545452,0.06483790523690773,0.473
350,76267_2021,0.254,10,0.2727272727272727,2.875,0.07142857142857142,0.439
351,76290_2018,0.36200000000000004,20,0.39779005524861877,1.0595238095238095,0.09580838323353294,0.589
352,76290_2019,0.304,11,0.32819383259911894,1.7738095238095237,0.07868020304568528,0.43700000000000006
353,76290_2020,0.331,22,0.3419354838709677,1.6813186813186813,0.09216589861751152,0.523
354,76290_2021,0.28800000000000003,12,0.29017857142857145,1.6956521739130435,0.13106796116504854,0.46799999999999997
355,76313_2018,0.29600000000000004,25,0.34554973821989526,3.0754716981132075,0.08290155440414508,0.526
356,76313_2019,0.28300000000000003,20,0.3039772727272727,2.121212121212121,0.06705539358600583,0.467
357,76313_2020,0.312,21,0.35406698564593303,2.5,0.06683168316831684,0.512
358,76313_2021,0.315,7,0.3591549295774648,2.7222222222222223,0.03968253968253968,0.473
359,76720_2018,0.179,4,0.24793388429752067,2.230769230769231,0.040983606557377046,0.289
360,76753_2018,0.297,18,0.34796238244514105,1.2258064516129032,0.08214285714285714,0.47700000000000004
361,76753_2019,0.264,7,0.32193732193732194,1.8363636363636364,0.06810035842293907,0.35700000000000004
362,76753_2020,0.235,9,0.2857142857142857,1.5789473684210527,0.061452513966480445,0.375
363,76802_2018,0.27699999999999997,4,0.30327868852459017,1.6578947368421053,0.002881844380403458,0.35700000000000004
364,76802_2019,0.24600000000000002,1,0.27440633245382584,1.2555555555555555,0.0,0.3
365,76802_2020,0.271,2,0.29260450160771706,1.6721311475409837,0.0,0.321
366,76802_2021,0.282,4,0.30158730158730157,2.1739130434782608,0.0,0.409
367,76812_2018,0.32899999999999996,17,0.365625,1.25,0.06309148264984227,0.514
368,76812_2019,0.268,12,0.29222520107238603,1.5348837209302326,0.047619047619047616,0.39
369,76812_2020,0.185,2,0.2,3.25,0.016853932584269662,0.248
370,76812_2021,0.297,3,0.33962264150943394,3.0526315789473686,0.03496503496503497,0.41100000000000003
371,76849_2018,0.302,4,0.34656084656084657,0.7027027027027027,0.024691358024691357,0.418
372,76849_2019,0.293,2,0.33980582524271846,1.2,0.012618296529968454,0.353
373,76849_2020,0.306,2,0.366412213740458,1.536231884057971,0.01875,0.369
374,76849_2021,0.293,2,0.3333333333333333,1.4333333333333333,0.015384615384615385,0.387
375,77248_2018,0.313,15,0.39465875370919884,1.296875,0.06818181818181818,0.46299999999999997
376,77248_2019,0.16399999999999998,3,0.20967741935483872,1.7727272727272727,0.11578947368421053,0.271
377,77463_2018,0.293,15,0.38,1.0338983050847457,0.06167400881057269,0.46
378,77463_2019,0.251,5,0.3217391304347826,2.1176470588235294,0.08080808080808081,0.40700000000000003
379,77463_2020,0.281,7,0.31666666666666665,1.6956521739130435,0.11711711711711711,0.444
380,77532_2018,0.32899999999999996,26,0.36533957845433257,0.7575757575757576,0.09971509971509972,0.546
381,77532_2019,0.295,10,0.34558823529411764,1.3098591549295775,0.05333333333333334,0.4
382,77532_2020,0.35200000000000004,11,0.38412017167381973,1.3647058823529412,0.06459948320413436,0.493
383,77532_2021,0.315,1,0.3574144486692015,1.0185185185185186,0.01485148514851485,0.371
384,77564_2018,0.28300000000000003,10,0.33647798742138363,2.293103448275862,0.059748427672955975,0.414
385,77564_2019,0.26,8,0.3104693140794224,1.9791666666666667,0.05371900826446281,0.371
386,77564_2020,0.266,5,0.3333333333333333,2.611111111111111,0.056074766355140186,0.384
387,77564_2021,0.19899999999999998,5,0.22674418604651161,2.2222222222222223,0.07058823529411765,0.317
388,78122_2021,0.23199999999999998,4,0.23809523809523808,1.3703703703703705,0.041666666666666664,0.368
389,78135_2018,0.316,13,0.3654970760233918,1.1025641025641026,0.08794788273615635,0.467
390,78135_2019,0.28600000000000003,13,0.33647798742138363,1.7384615384615385,0.0728476821192053,0.442
391,78135_2020,0.29600000000000004,17,0.3285024154589372,2.4,0.09259259259259259,0.547
392,78135_2021,0.218,8,0.23076923076923078,3.0,0.06542056074766354,0.429
393,78168_2019,0.3,2,0.34146341463414637,1.547945205479452,0.012987012987012988,0.38299999999999995
394,78168_2020,0.27699999999999997,5,0.31386861313868614,1.7261904761904763,0.02717391304347826,0.386
395,78168_2021,0.259,4,0.29955947136563876,1.574468085106383,0.010050251256281407,0.353
396,78217_2018,0.233,0,0.29838709677419356,0.9714285714285714,0.0,0.245
397,78217_2019,0.218,0,0.2785714285714286,1.5384615384615385,0.009523809523809525,0.27899999999999997
398,78224_2018,0.33399999999999996,44,0.38596491228070173,1.5571428571428572,0.1440443213296399,0.657
399,78224_2019,0.28300000000000003,15,0.351123595505618,1.838235294117647,0.1282798833819242,0.434
400,78224_2020,0.266,30,0.3282208588957055,1.411764705882353,0.15654952076677317,0.494
401,78224_2021,0.271,16,0.3076923076923077,1.5625,0.16666666666666666,0.508
402,78288_2018,0.262,1,0.32905982905982906,1.1176470588235294,0.020833333333333332,0.32899999999999996
403,78288_2019,0.29,3,0.3442622950819672,1.4727272727272727,0.036734693877551024,0.36200000000000004
404,78288_2020,0.301,3,0.339041095890411,2.1777777777777776,0.012048192771084338,0.38299999999999995
405,78288_2021,0.226,4,0.2597402597402597,1.3636363636363635,0.015151515151515152,0.32299999999999995
406,78513_2018,0.342,33,0.357630979498861,1.3095238095238095,0.08505154639175258,0.5920000000000001
407,78513_2019,0.301,22,0.31910112359550563,1.4835164835164836,0.08816120906801007,0.48100000000000004
408,78513_2020,0.27899999999999997,26,0.28854625550660795,1.576086956521739,0.09290953545232274,0.48200000000000004
409,78513_2021,0.32799999999999996,4,0.36507936507936506,1.8636363636363635,0.06222222222222222,0.447
410,78548_2018,0.258,13,0.305019305019305,1.5,0.054901960784313725,0.40399999999999997
411,78548_2019,0.262,7,0.3333333333333333,1.7551020408163265,0.03305785123966942,0.33899999999999997
412,78548_2020,0.278,13,0.30914826498422715,1.9,0.066006600660066,0.413
413,78548_2021,0.23600000000000002,9,0.24025974025974026,1.3783783783783783,0.0684931506849315,0.41
414,78603_2018,0.295,4,0.32439678284182305,1.086021505376344,0.008695652173913044,0.373
415,78603_2019,0.292,3,0.31024930747922436,1.3924050632911393,0.012861736334405145,0.371
416,78603_2020,0.33,1,0.38976377952755903,1.0576923076923077,0.009389671361502348,0.40299999999999997
417,78603_2021,0.295,2,0.3183673469387755,1.2075471698113207,0.01485148514851485,0.38
418,78629_2018,0.271,26,0.2926829268292683,1.75,0.13901345291479822,0.574
419,78629_2020,0.29100000000000004,17,0.3595166163141994,2.5849056603773586,0.09815950920245399,0.444
420,78756_2019,0.22399999999999998,3,0.27070063694267515,1.8035714285714286,0.024,0.28800000000000003
421,78756_2020,0.23399999999999999,2,0.28205128205128205,1.5,0.014598540145985401,0.284
422,78813_2018,0.27899999999999997,17,0.2930232558139535,1.7333333333333334,0.08018867924528301,0.498
423,78813_2019,0.305,10,0.3643410852713178,2.5789473684210527,0.06910569105691057,0.466
424,79109_2018,0.278,11,0.37027027027027026,1.4210526315789473,0.05970149253731343,0.396
425,79109_2019,0.252,9,0.3160919540229885,1.5,0.10738255033557047,0.37799999999999995
426,79109_2020,0.3,10,0.37373737373737376,1.8923076923076922,0.11396011396011396,0.461
427,79109_2021,0.237,5,0.27419354838709675,1.5813953488372092,0.06321839080459771,0.35200000000000004
428,79150_2018,0.261,6,0.3201754385964912,1.4489795918367347,0.038834951456310676,0.38
429,79150_2019,0.231,2,0.30141843971631205,1.3389830508474576,0.00847457627118644,0.309
430,79150_2020,0.247,4,0.2972972972972973,1.4827586206896552,0.03389830508474576,0.33799999999999997
431,79150_2021,0.23199999999999998,3,0.2676056338028169,1.3333333333333333,0.008064516129032258,0.32799999999999996
432,79192_2018,0.331,25,0.373134328358209,1.3766233766233766,0.11602209944751381,0.5479999999999999
433,79192_2019,0.315,12,0.35509138381201044,1.7647058823529411,0.07692307692307693,0.434
434,79192_2020,0.293,15,0.3292307692307692,1.75,0.10491803278688525,0.452
435,79192_2021,0.316,12,0.3532934131736527,2.129032258064516,0.11046511627906977,0.5329999999999999
436,79215_2018,0.326,12,0.3594132029339853,1.5822784810126582,0.0633245382585752,0.473
437,79215_2019,0.319,10,0.35789473684210527,1.6849315068493151,0.096045197740113,0.465
438,79215_2020,0.304,14,0.3341645885286783,2.373134328358209,0.125,0.47200000000000003
439,79215_2021,0.33799999999999997,2,0.39664804469273746,2.1923076923076925,0.049689440993788817,0.435
440,79231_2019,0.265,0,0.31117021276595747,1.4320987654320987,0.006269592476489028,0.331
441,79231_2020,0.298,5,0.33254716981132076,1.3186813186813187,0.023255813953488372,0.396
442,79231_2021,0.2,1,0.24705882352941178,0.8333333333333334,0.013888888888888888,0.282
443,79240_2018,0.324,10,0.35201793721973096,1.3465346534653466,0.04,0.45899999999999996
444,79240_2019,0.28800000000000003,4,0.3136792452830189,1.625,0.017994858611825194,0.371
445,79240_2020,0.332,7,0.3493670886075949,1.9558823529411764,0.008522727272727272,0.442
446,79240_2021,0.32299999999999995,4,0.33725490196078434,1.0862068965517242,0.017699115044247787,0.43700000000000006
447,79334_2018,0.22399999999999998,7,0.2890625,1.3225806451612903,0.03389830508474576,0.408
448,79334_2019,0.247,7,0.3003533568904594,1.6666666666666667,0.02857142857142857,0.344
449,79365_2019,0.297,10,0.336,1.7906976744186047,0.0867579908675799,0.445
450,79365_2020,0.25,12,0.28512396694214875,1.5686274509803921,0.08144796380090498,0.426
451,79365_2021,0.265,16,0.3157894736842105,1.3,0.1590909090909091,0.534
452,79402_2018,0.263,10,0.3123209169054441,1.180722891566265,0.024844720496894408,0.36200000000000004
453,79402_2019,0.271,5,0.3112244897959184,1.5263157894736843,0.027439024390243903,0.355
454,79402_2020,0.304,5,0.34502923976608185,1.2337662337662338,0.02287581699346405,0.401
455,79402_2021,0.21100000000000002,1,0.23333333333333334,1.4583333333333333,0.011428571428571429,0.257
456,79456_2018,0.34299999999999997,2,0.3959731543624161,0.5609756097560976,0.007936507936507936,0.433
457,79456_2019,0.282,1,0.30935251798561153,0.7222222222222222,0.009174311926605505,0.315
458,79456_2020,0.309,0,0.34763948497854075,0.864406779661017,0.0,0.363
459,79456_2021,0.27399999999999997,0,0.3063063063063063,1.2083333333333333,0.0,0.306
460,79608_2018,0.342,23,0.36049382716049383,1.9473684210526316,0.05741626794258373,0.563
461,79608_2019,0.315,5,0.346031746031746,1.6666666666666667,0.020618556701030927,0.41200000000000003
462,79608_2020,0.28600000000000003,8,0.30985915492957744,2.2033898305084745,0.02857142857142857,0.413
463,79608_2021,0.325,5,0.3764705882352941,1.2682926829268293,0.04819277108433735,0.48100000000000004
464,99606_2018,0.295,4,0.3875968992248062,1.0740740740740742,0.04201680672268908,0.42100000000000004
465,99810_2018,0.318,3,0.359504132231405,1.1428571428571428,0.03669724770642202,0.41700000000000004
